10632,9.275179147720337,1711032901
9300,7.930196285247803,1709219501
8619,7.72705864906311,1709711801
8781,7.7504661083221436,1710148001
6927,7.045383930206299,1710147501
8791,7.961488723754883,1710147901
6996,7.085571527481079,1710139801
8782,7.817274332046509,1710148101
6952,7.164645433425903,1710147601
10942,9.449394226074219,1709715901
12041,9.790472269058228,1709716001
10909,9.477226972579956,1710143601
9311,7.914693355560303,1710143701
9434,8.049064636230469,1711037401
14004,10.57580852508545,1710140601
16742,12.60989499092102,1709709701
19977,13.573557615280151,1710489301
8408,7.866668224334717,1710142101
8490,7.804212331771851,1710142201
7976,7.4906275272369385,1709712501
11525,11.934176445007324,1711028801
8777,7.803330421447754,1710139701
11298,9.462543249130249,1711029801
20768,15.359344482421875,1710495701
10928,9.32202434539795,1710138301
7867,7.507164716720581,1711038701
7845,7.570855379104614,1711038401
9889,8.555269956588745,1709711301
8199,7.569062948226929,1710144001
10689,9.306020259857178,1709716501
12283,9.946830034255981,1710495001
12309,10.542707920074463,1710144401
14042,10.868825197219849,1710138001
9387,8.03969144821167,1711039801
10779,9.281825542449951,1711039601
7923,7.405638217926025,1710142301
9498,8.103257179260254,1709711201
8659,7.711410284042358,1710147301
8436,7.538502216339111,1711027701
8750,7.756377458572388,1709711701
33591,23.180330991744995,1709707201
14060,11.230041265487671,1710144701
10373,10.087470769882202,1711029201
11020,9.679322719573975,1711029101
13021,10.478243350982666,1710139901
10357,9.30229139328003,1711040101
10357,9.30174469947815,1711034901
8933,8.259110450744629,1710492601
8799,8.015114545822144,1711039201
7713,6.731575012207031,1710494201
12634,9.993101358413696,1711032601
8336,7.778297424316406,1710491301
8977,8.029861450195312,1711038901
10945,9.892038106918335,1710145401
11409,9.719021320343018,1710148201
10458,9.281057357788086,1711029601
10404,9.219984292984009,1711029701
9857,9.07764196395874,1709712201
9834,9.231158018112183,1709717001
13276,10.403090476989746,1711031101
13251,10.332642316818237,1711031001
15738,12.098266363143921,1711031601
7890,8.369014739990234,1710493301
7766,7.476399183273315,1709219301
7772,7.494828224182129,1710145901
20903,15.392621278762817,1710137101
12743,10.1621253490448,1710142401
13049,10.596273422241211,1711038801
12399,10.16008996963501,1711036801
9272,8.366545915603638,1711037801
9522,8.085387706756592,1711031701
7712,7.288648366928101,1711036201
10575,9.05615782737732,1709709101
9126,7.747410535812378,1709713501
9128,7.8464109897613525,1709713201
9129,7.8677895069122314,1709713401
9128,7.834299087524414,1709713301
18188,13.872857093811035,1710137801
12686,10.104201316833496,1710125901
12482,9.884557962417603,1710126701
12671,9.898946523666382,1710125801
13058,9.979239463806152,1709710101
9490,7.960451126098633,1710143201
27578,20.72286367416382,1710145201
7859,7.522944450378418,1711039301
10319,8.522958517074585,1710139301
8242,7.521941661834717,1709716301
8115,11.699006795883179,1709706301
14805,11.634307146072388,1711040201
10095,9.619869947433472,1711028101
9970,9.023998975753784,1710495901
10912,9.228127002716064,1710143901
